"age","workclass","education_num","occupation","capital_gain","capital_loss","hours_per_week","sex","group","race","relationship","marital_status","native_country","income","y","source_file","row_id","set_type","bias_level"
28,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",21566,"train_mild","mild"
37,"Private",9,"Other-service",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",10362,"train_mild","mild"
36,"Private",7,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",32878,"train_mild","mild"
20,"Private",10,"Protective-serv",0,0,40,"Female","Female","Amer-Indian-Eskimo","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",42920,"train_mild","mild"
22,"Private",6,"Craft-repair",0,0,30,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",4245,"train_mild","mild"
45,"Private",13,"Exec-managerial",7298,0,53,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",31303,"train_mild","mild"
36,"Private",10,"Exec-managerial",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",30884,"train_mild","mild"
28,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",19455,"train_mild","mild"
46,"Private",9,"Exec-managerial",0,0,60,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",7812,"train_mild","mild"
53,"State-gov",9,"Exec-managerial",15024,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",1586,"train_mild","mild"
46,"Federal-gov",10,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",17828,"train_mild","mild"
36,"Private",7,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Portugal","<=50K",0,"adult.test",38213,"train_mild","mild"
65,"Private",9,"Tech-support",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",20083,"train_mild","mild"
50,"Local-gov",10,"Adm-clerical",0,0,35,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.test",41621,"train_mild","mild"
22,"Private",7,"Sales",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",9308,"train_mild","mild"
28,"Private",10,"Handlers-cleaners",0,0,50,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",30638,"train_mild","mild"
36,"Private",10,"Adm-clerical",0,0,30,"Female","Female","White","Own-child","Married-civ-spouse","United-States",">50K",1,"adult.test",33498,"train_mild","mild"
33,"Private",13,"Prof-specialty",0,0,40,"Female","Female","White","Unmarried","Never-married","United-States","<=50K",0,"adult.test",41769,"train_mild","mild"
39,"Private",13,"Adm-clerical",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",32226,"train_mild","mild"
40,"Private",13,"Other-service",0,0,40,"Male","Male","Other","Not-in-family","Married-spouse-absent","Mexico","<=50K",0,"adult.data",25783,"train_mild","mild"
20,"Private",10,"Prof-specialty",0,0,2,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",13191,"train_mild","mild"
32,"Local-gov",13,"Prof-specialty",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",39790,"train_mild","mild"
47,"Private",10,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States",">50K",1,"adult.data",19009,"train_mild","mild"
41,"Federal-gov",9,"Adm-clerical",0,1980,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",10468,"train_mild","mild"
67,"Self-emp-inc",9,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",14619,"train_mild","mild"
21,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",14930,"train_mild","mild"
46,"Private",10,"Exec-managerial",8614,0,50,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.test",42069,"train_mild","mild"
52,"Private",10,"Adm-clerical",14084,0,16,"Female","Female","White","Not-in-family","Married-spouse-absent","United-States",">50K",1,"adult.data",5556,"train_mild","mild"
55,"Local-gov",9,"Transport-moving",0,0,44,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",14522,"train_mild","mild"
33,"Private",10,"Adm-clerical",0,0,35,"Female","Female","White","Unmarried","Never-married","Puerto-Rico","<=50K",0,"adult.data",29314,"train_mild","mild"
37,"Local-gov",9,"Protective-serv",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",2559,"train_mild","mild"
44,"Private",9,"Other-service",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",34427,"train_mild","mild"
30,"Federal-gov",10,"Exec-managerial",0,0,40,"Male","Male","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",41891,"train_mild","mild"
44,"Private",12,"Prof-specialty",0,0,36,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",45826,"train_mild","mild"
45,"Private",10,"Exec-managerial",0,1876,50,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",6716,"train_mild","mild"
67,"Private",9,"Transport-moving",0,0,60,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",24518,"train_mild","mild"
26,"Private",10,"Handlers-cleaners",0,0,35,"Male","Male","White","Unmarried","Never-married","United-States","<=50K",0,"adult.test",43095,"train_mild","mild"
59,"Private",13,"Exec-managerial",0,0,40,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.test",33370,"train_mild","mild"
35,"Private",11,"Other-service",0,0,35,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",26199,"train_mild","mild"
27,"State-gov",13,"Prof-specialty",0,0,60,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",25533,"train_mild","mild"
26,"Private",9,"Machine-op-inspct",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",1574,"train_mild","mild"
39,"Private",10,"Sales",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",42437,"train_mild","mild"
21,"Private",13,"Other-service",0,0,20,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",4914,"train_mild","mild"
23,"Private",10,"Machine-op-inspct",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",24605,"train_mild","mild"
48,"State-gov",14,"Prof-specialty",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",11550,"train_mild","mild"
60,"Private",13,"Prof-specialty",4386,0,84,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",34471,"train_mild","mild"
60,"Private",10,"Exec-managerial",0,0,70,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.test",38989,"train_mild","mild"
27,"Private",15,"Prof-specialty",0,0,12,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",21829,"train_mild","mild"
48,"Private",10,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",38137,"train_mild","mild"
47,"Private",10,"Prof-specialty",0,0,40,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.data",26938,"train_mild","mild"
33,"Private",13,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23888,"train_mild","mild"
44,"Private",9,"Tech-support",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",3975,"train_mild","mild"
21,"Private",9,"Other-service",0,0,20,"Female","Female","White","Other-relative","Never-married","United-States","<=50K",0,"adult.test",40958,"train_mild","mild"
29,"Private",13,"Transport-moving",0,0,20,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",12545,"train_mild","mild"
29,"Private",13,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",22722,"train_mild","mild"
53,"Private",6,"Other-service",0,0,34,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",16549,"train_mild","mild"
30,"Private",14,"Prof-specialty",0,0,16,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",35171,"train_mild","mild"
40,"Private",16,"Prof-specialty",0,0,45,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","Missing",">50K",1,"adult.test",30735,"train_mild","mild"
31,"Private",10,"Adm-clerical",0,0,52,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",4447,"train_mild","mild"
22,"Private",9,"Sales",0,0,55,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",13121,"train_mild","mild"
38,"State-gov",13,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",35021,"train_mild","mild"
40,"Private",10,"Craft-repair",0,0,30,"Female","Female","Black","Unmarried","Divorced","United-States","<=50K",0,"adult.data",9225,"train_mild","mild"
24,"Private",10,"Adm-clerical",0,0,40,"Female","Female","White","Unmarried","Never-married","United-States","<=50K",0,"adult.data",17606,"train_mild","mild"
41,"Private",13,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",5650,"train_mild","mild"
21,"Private",10,"Adm-clerical",0,0,12,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",20521,"train_mild","mild"
34,"Private",13,"Prof-specialty",0,0,15,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",26169,"train_mild","mild"
55,"Self-emp-not-inc",9,"Other-service",0,0,25,"Female","Female","White","Not-in-family","Widowed","Nicaragua","<=50K",0,"adult.data",2472,"train_mild","mild"
19,"Private",5,"Craft-repair",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33737,"train_mild","mild"
40,"Private",10,"Adm-clerical",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",887,"train_mild","mild"
32,"Private",11,"Other-service",0,0,40,"Female","Female","White","Unmarried","Divorced","Missing","<=50K",0,"adult.data",20759,"train_mild","mild"
29,"Private",10,"Handlers-cleaners",0,0,37,"Male","Male","Black","Unmarried","Never-married","United-States","<=50K",0,"adult.data",4655,"train_mild","mild"
28,"Private",10,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",2906,"train_mild","mild"
61,"Self-emp-not-inc",9,"Craft-repair",0,0,52,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",2276,"train_mild","mild"
39,"Self-emp-not-inc",14,"Prof-specialty",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",7790,"train_mild","mild"
38,"Private",9,"Other-service",0,0,25,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",18377,"train_mild","mild"
56,"Private",8,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",15367,"train_mild","mild"
21,"Private",8,"Machine-op-inspct",0,0,40,"Female","Female","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",40695,"train_mild","mild"
24,"Private",9,"Machine-op-inspct",0,0,40,"Female","Female","White","Unmarried","Never-married","United-States","<=50K",0,"adult.data",27309,"train_mild","mild"
31,"Private",13,"Prof-specialty",0,0,60,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",25872,"train_mild","mild"
19,"Private",10,"Handlers-cleaners",0,0,35,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",19589,"train_mild","mild"
71,"Private",13,"Tech-support",2329,0,16,"Female","Female","White","Own-child","Divorced","United-States","<=50K",0,"adult.data",1254,"train_mild","mild"
46,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Unmarried","Never-married","United-States","<=50K",0,"adult.data",8965,"train_mild","mild"
37,"Private",13,"Other-service",0,0,20,"Male","Male","White","Not-in-family","Never-married","Puerto-Rico","<=50K",0,"adult.test",39763,"train_mild","mild"
21,"Private",9,"Other-service",0,0,40,"Male","Male","Black","Own-child","Never-married","United-States","<=50K",0,"adult.test",39088,"train_mild","mild"
44,"Private",13,"Exec-managerial",4934,0,45,"Female","Female","White","Unmarried","Divorced","United-States",">50K",1,"adult.test",31013,"train_mild","mild"
44,"State-gov",9,"Prof-specialty",0,0,39,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",36136,"train_mild","mild"
42,"Self-emp-not-inc",16,"Prof-specialty",0,0,7,"Male","Male","White","Not-in-family","Never-married","Missing","<=50K",0,"adult.data",9584,"train_mild","mild"
17,"Private",6,"Other-service",0,0,25,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",23022,"train_mild","mild"
34,"Private",14,"Exec-managerial",0,0,50,"Female","Female","White","Not-in-family","Never-married","United-States",">50K",1,"adult.test",32947,"train_mild","mild"
51,"Private",13,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",24638,"train_mild","mild"
61,"Local-gov",14,"Prof-specialty",0,0,70,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",26162,"train_mild","mild"
76,"Private",13,"Adm-clerical",5556,0,13,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",37911,"train_mild","mild"
80,"Private",9,"Handlers-cleaners",0,0,30,"Male","Male","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.test",45730,"train_mild","mild"
45,"Private",9,"Machine-op-inspct",0,0,52,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",30185,"train_mild","mild"
34,"Private",9,"Adm-clerical",0,0,40,"Male","Male","White","Own-child","Divorced","United-States","<=50K",0,"adult.data",25344,"train_mild","mild"
24,"Self-emp-not-inc",13,"Sales",0,0,50,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",30747,"train_mild","mild"
28,"Private",10,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","El-Salvador","<=50K",0,"adult.data",19935,"train_mild","mild"
26,"Self-emp-not-inc",10,"Farming-fishing",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",34234,"train_mild","mild"
24,"Private",10,"Sales",0,0,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",27498,"train_mild","mild"
46,"Private",12,"Craft-repair",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",45052,"train_mild","mild"
44,"Private",4,"Other-service",0,0,38,"Female","Female","White","Unmarried","Separated","Peru","<=50K",0,"adult.data",10705,"train_mild","mild"
52,"Self-emp-not-inc",9,"Farming-fishing",0,0,98,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",4753,"train_mild","mild"
44,"Self-emp-not-inc",10,"Farming-fishing",0,0,99,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41006,"train_mild","mild"
48,"State-gov",13,"Exec-managerial",0,0,40,"Male","Male","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",32645,"train_mild","mild"
30,"Local-gov",14,"Prof-specialty",0,1887,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",4430,"train_mild","mild"
39,"Local-gov",13,"Prof-specialty",0,0,50,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",3966,"train_mild","mild"
46,"Private",14,"Exec-managerial",0,1977,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",12139,"train_mild","mild"
45,"Private",10,"Protective-serv",0,0,70,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",20967,"train_mild","mild"
56,"Private",4,"Machine-op-inspct",0,0,48,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",8485,"train_mild","mild"
31,"Private",10,"Adm-clerical",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",38843,"train_mild","mild"
70,"Private",13,"Prof-specialty",0,0,20,"Female","Female","White","Unmarried","Widowed","Puerto-Rico","<=50K",0,"adult.data",9958,"train_mild","mild"
47,"Private",13,"Prof-specialty",0,0,50,"Female","Female","White","Unmarried","Separated","United-States","<=50K",0,"adult.data",25978,"train_mild","mild"
42,"Private",12,"Tech-support",14084,0,36,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.test",36955,"train_mild","mild"
68,"Private",5,"Farming-fishing",0,0,20,"Male","Male","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",21804,"train_mild","mild"
58,"Private",14,"Exec-managerial",0,0,46,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",37957,"train_mild","mild"
33,"Local-gov",9,"Other-service",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",42089,"train_mild","mild"
65,"Self-emp-inc",13,"Sales",99999,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",2177,"train_mild","mild"
24,"Private",10,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",37806,"train_mild","mild"
17,"Private",6,"Machine-op-inspct",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",30752,"train_mild","mild"
50,"Self-emp-not-inc",9,"Exec-managerial",0,1887,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",10661,"train_mild","mild"
21,"Private",10,"Other-service",0,0,10,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",5119,"train_mild","mild"
43,"Private",9,"Craft-repair",0,0,40,"Female","Female","White","Unmarried","Widowed","Italy","<=50K",0,"adult.test",40991,"train_mild","mild"
30,"Private",13,"Exec-managerial",0,0,45,"Female","Female","White","Unmarried","Never-married","United-States",">50K",1,"adult.data",1872,"train_mild","mild"
37,"Private",9,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",39297,"train_mild","mild"
25,"Private",9,"Transport-moving",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",24918,"train_mild","mild"
35,"Private",9,"Farming-fishing",0,1672,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",7157,"train_mild","mild"
53,"Private",10,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",18196,"train_mild","mild"
30,"State-gov",13,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",35055,"train_mild","mild"
58,"Private",4,"Other-service",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",39324,"train_mild","mild"
23,"Private",10,"Craft-repair",0,0,37,"Male","Male","White","Own-child","Never-married","Mexico","<=50K",0,"adult.data",5857,"train_mild","mild"
48,"Federal-gov",9,"Adm-clerical",0,0,36,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",9901,"train_mild","mild"
35,"Self-emp-inc",10,"Sales",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",28763,"train_mild","mild"
33,"Private",10,"Adm-clerical",6849,0,50,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",21690,"train_mild","mild"
54,"Private",9,"Exec-managerial",0,0,43,"Female","Female","White","Not-in-family","Married-spouse-absent","United-States","<=50K",0,"adult.data",26433,"train_mild","mild"
29,"Self-emp-not-inc",12,"Tech-support",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40850,"train_mild","mild"
43,"Private",10,"Transport-moving",0,0,42,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",3113,"train_mild","mild"
59,"Private",6,"Transport-moving",0,1485,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",4325,"train_mild","mild"
29,"State-gov",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",38916,"train_mild","mild"
20,"Private",10,"Exec-managerial",0,2001,40,"Male","Male","White","Other-relative","Never-married","United-States","<=50K",0,"adult.test",43009,"train_mild","mild"
25,"Self-emp-inc",9,"Sales",0,0,40,"Male","Male","White","Own-child","Divorced","United-States","<=50K",0,"adult.test",37844,"train_mild","mild"
27,"Private",9,"Tech-support",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",31903,"train_mild","mild"
43,"Private",13,"Transport-moving",0,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",33832,"train_mild","mild"
18,"Private",10,"Sales",0,0,15,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",35485,"train_mild","mild"
49,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",14616,"train_mild","mild"
66,"Private",11,"Prof-specialty",0,0,35,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.data",4852,"train_mild","mild"
37,"Private",11,"Machine-op-inspct",0,0,48,"Male","Male","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",18447,"train_mild","mild"
41,"Private",9,"Priv-house-serv",0,0,40,"Female","Female","Black","Other-relative","Divorced","United-States","<=50K",0,"adult.data",25599,"train_mild","mild"
39,"State-gov",10,"Exec-managerial",0,0,30,"Female","Female","Black","Unmarried","Separated","United-States","<=50K",0,"adult.data",5805,"train_mild","mild"
23,"Private",9,"Machine-op-inspct",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",42870,"train_mild","mild"
39,"Private",13,"Exec-managerial",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",17105,"train_mild","mild"
24,"Private",10,"Other-service",0,0,35,"Female","Female","Black","Unmarried","Never-married","United-States","<=50K",0,"adult.data",21525,"train_mild","mild"
38,"Local-gov",12,"Protective-serv",0,0,56,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11195,"train_mild","mild"
19,"Private",10,"Other-service",0,0,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",39007,"train_mild","mild"
27,"Private",7,"Exec-managerial",0,0,45,"Female","Female","White","Unmarried","Never-married","United-States","<=50K",0,"adult.data",8631,"train_mild","mild"
28,"Self-emp-not-inc",10,"Adm-clerical",0,0,30,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",27281,"train_mild","mild"
72,"Private",9,"Exec-managerial",0,0,50,"Female","Female","White","Wife","Married-civ-spouse","England","<=50K",0,"adult.data",17254,"train_mild","mild"
43,"Local-gov",14,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",12364,"train_mild","mild"
33,"Private",10,"Tech-support",0,0,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",4490,"train_mild","mild"
36,"Private",10,"Adm-clerical",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",29893,"train_mild","mild"
